"","Keyword","Context"
"1","wild","Gastric cancer developed in 50% of gerbils infected with the wild-type strain 7.13 but in none of the animals infected with the hyd strain. "
"2","wild","In a gerbil model of infection, we observed that the hyd strain produces a significantly lower level of inflammation than wild-type (WT) strain 7.13, further supporting the notion that hydrogen metabolism plays an important role in the etiology of Helicobacter-mediated gastric cancer. "
"3","wild","Using acnB:: Kan as the donor DNA, wild-type H. pylori strain 7.13 had a transformation frequency of 1.27  105. "
"4","wild","Multiple cohorts of male Mongolian gerbils, ages 5 to 7 weeks, were orogastrically challenged with H. pylori wild-type strain 7.13 or isogenic mutant strain 7.13 hyd (109 CFU/gerbil) and were euthanized 2, 6, or 12 weeks postinoculation. "
"5","adaptat","In studying H. pylori-induced cancer in a Mongolian gerbil model, a carcinogenic H. pylori strain, 7.13, was selected from in vivo adaptation of noncarcinogenic strain B128 (15). "
"6","adaptat","DISCUSSION In studying H. pylori-induced cancer in a Mongolian gerbil model, a carcinogenic H. pylori strain, 7.13, was selected from in vivo adaptation of noncarcinogenic strain B128 (15). "
"7","mutant","A hyd mutant strain with deletion of hydrogenase genes was ineffective in CagA translocation into human gastric epithelial AGS cells, while no significant attenuation of cell adhesion was observed. "
"8","mutant","A hydrogenase mutant strain of H. pylori is much less efficient in establishing colonization in mice (at 3 weeks postinoculation) (17). "
"9","mutant","The 7.13 hyd hydrogenase deletion mutant strain has almost lost the ability to translocate CagA into host cells, suggesting that H. pylori hydrogen metabolism may induce gastric cancer via promotion of CagA translocation. "
"10","mutant","To test this hypothesis, we assayed CagA translocation for strains 26695 (reference strain), B128, and 7.13, as well as the 7.13 hyd mutant strain (Fig. "
"11","mutant","The hyd mutant strain has almost lost the ability to translocate CagA into AGS cells, indicating that hydrogenase activity plays an important role in CagA translocation into host cells. "
"12","mutant","The bacterial adherence assay with AGS cells revealed no significant difference between the binding abilities of the hyd mutant strain and its parent strain, 7.13 (data not shown). "
