"","Keyword","Context"
"1","wild","MicrobiologyOpen. 2020;9:e1004.  |  1 of 30 https://doi.org/10.1002/mbo3.1004 www.MicrobiologyOpen.com Received: 31 August 2019  |  Revised: 31 October 2019  |  Accepted: 15 January 2020 DOI: 10.1002/mbo3.1004 O R I G I N A L A R T I C L E Changes in the community structure of the symbiotic microbes of wild amphibians from the eastern edge of the Tibetan Plateau Liang Liang Xu1,2 | Hua Chen3 | Mengjie Zhang1,2 | Wei Zhu1 | Qing Chang2 | Guoqing Lu4 | Youhua Chen1 | Jianping Jiang1 | Lifeng Zhu2 This is an open access article under the terms of the Creative Commons Attribution License, which permits use, distribution and reproduction in any medium, provided the original work is properly cited. "
"2","wild","Here, to study the potential relationship of the symbiotic microbiomes of wild amphibians with altitude, we collected the gut and skin samples from frogs (nine species) and the environmental samples (water and soil samples) from the Leshan Mountains (altitude: 360–410 m) and Gongga Mountains (altitude: 3340–3989 m) on the eastern edge of the Tibetan Plateau. "
"3","wild","In the future, to improve our understanding of this interaction in wild species, additional ecological factors that may contribute to this phenomenon should be investigated, such as host taxonomy, behavior, and physiology (e.g., habitat selection, life history, phylogeny, and feeding behavior). "
"4","wild","Phylogenetic analysis of intestinal microflora indicates a novel Mycoplasma phylotype in farmed and wild salmon. "
"5","wild","Skin and gut microbiomes of a wild mammal respond to different environmental cues. "
"6","wild","Changes in the community structure of the symbiotic microbes of wild amphibians from the eastern edge of the Tibetan Plateau. "
"7","adaptat","Further study is required to determine whether these characteristics favor high-altitude amphibian adaptation to extreme environments. "
"8","adaptat","K E Y W O R D S altitude, amphibians, Bufo gargarizans, environmental adaptation, gut microbes, skin microbes 2 of 30  |     XU et al. "
"9","adaptat","1  | INTRODUC TION Symbiotic microbes play important roles in host disease immunity (Hooper, Dan, & Macpherson, 2012) and environmental adaptation (Lavrinienko, Tukalenko, Mappes, & Watts, 2018). "
"10","adaptat","Symbiotic bacteria (i.e., gut and skin microbes) play essential roles in regulating amphibians’ capacity for environmental adaptation (Chang, Huang, Lin, Huang, & Liao, 2016). "
"11","adaptat","4.3 | Predicted functions of symbiotic bacteria may reflect adaptations to high-altitude environments The symbiotic microbiomes (skin and gut microbiomes) detected in Bg and the other amphibians at high altitudes likely have convergent functions. "
"12","adaptat","However, these results could also improve the understanding of theoretical basis for other studies to evaluate adaptation to extreme environments. "
"13","adaptat","These features may play a role in the environmental adaptation of amphibians. "
"14","adaptat","However, specific adaptation mechanisms still need to be studied. "
